id,Make,Model,Year,Engine_HP,Engine_Cylinders,Highway_MPG,City_MPG
9286,GMC,Sierra 1500 Classic,2007,295,8,17,13
9287,GMC,Sierra 1500 Classic,2007,195,6,17,14
9288,GMC,Sierra 1500 Classic,2007,295,8,17,13
9289,GMC,Sierra 1500 Classic,2007,285,8,18,14
9290,GMC,Sierra 1500 Classic,2007,195,6,21,15
9291,GMC,Sierra 1500 Classic,2007,285,8,18,14
9292,GMC,Sierra 1500 Classic,2007,285,8,18,14
9293,GMC,Sierra 1500 Classic,2007,295,8,19,14
9294,GMC,Sierra 1500 Classic,2007,295,8,19,14
9295,GMC,Sierra 1500 Classic,2007,310,8,17,13
9296,GMC,Sierra 1500 Classic,2007,295,8,19,14
9297,GMC,Sierra 1500 Classic,2007,285,8,18,14
9298,GMC,Sierra 1500 Classic,2007,285,8,18,14
9299,GMC,Sierra 1500 Classic,2007,285,8,18,14
9300,GMC,Sierra 1500 Classic,2007,285,8,18,14
9301,GMC,Sierra 1500 Classic,2007,345,8,16,13
9302,GMC,Sierra 1500 Classic,2007,295,8,17,13
9303,GMC,Sierra 1500 Hybrid,2011,332,8,23,20
9304,GMC,Sierra 1500 Hybrid,2011,332,8,23,20
9305,GMC,Sierra 1500 Hybrid,2011,332,8,23,20
9306,GMC,Sierra 1500 Hybrid,2011,332,8,23,20
9307,GMC,Sierra 1500 Hybrid,2012,332,8,23,20
9308,GMC,Sierra 1500 Hybrid,2012,332,8,23,20
9309,GMC,Sierra 1500 Hybrid,2012,332,8,23,20
9310,GMC,Sierra 1500 Hybrid,2012,332,8,23,20
9311,GMC,Sierra 1500 Hybrid,2013,332,8,23,20
9312,GMC,Sierra 1500 Hybrid,2013,332,8,23,20
9313,GMC,Sierra 1500 Hybrid,2013,332,8,23,20
9314,GMC,Sierra 1500 Hybrid,2013,332,8,23,20
9315,GMC,Sierra 1500,2015,355,8,23,16
9316,GMC,Sierra 1500,2015,285,6,22,17
9317,GMC,Sierra 1500,2015,355,8,23,16
9318,GMC,Sierra 1500,2015,285,6,24,18
9319,GMC,Sierra 1500,2015,285,6,22,17
9320,GMC,Sierra 1500,2015,285,6,22,17
9321,GMC,Sierra 1500,2015,355,8,23,16
9322,GMC,Sierra 1500,2015,285,6,22,17
9323,GMC,Sierra 1500,2015,285,6,24,18
9324,GMC,Sierra 1500,2015,355,8,22,16
9325,GMC,Sierra 1500,2015,355,8,22,16
9326,GMC,Sierra 1500,2015,285,6,22,17
9327,GMC,Sierra 1500,2015,285,6,24,18
9328,GMC,Sierra 1500,2015,285,6,24,18
9329,GMC,Sierra 1500,2015,285,6,24,18
9330,GMC,Sierra 1500,2015,285,6,24,18
9331,GMC,Sierra 1500,2015,285,6,24,18
9332,GMC,Sierra 1500,2015,285,6,22,17
9333,GMC,Sierra 1500,2015,285,6,22,17
9334,GMC,Sierra 1500,2015,285,6,24,18
9335,GMC,Sierra 1500,2015,285,6,22,17
9336,GMC,Sierra 1500,2015,355,8,23,16
9337,GMC,Sierra 1500,2015,355,8,22,16
9338,GMC,Sierra 1500,2015,285,6,24,18
9339,GMC,Sierra 1500,2015,355,8,22,16
9340,GMC,Sierra 1500,2015,285,6,22,17
9341,GMC,Sierra 1500,2015,285,6,22,17
9342,GMC,Sierra 1500,2015,355,8,22,16
9343,GMC,Sierra 1500,2015,355,8,23,16
9344,GMC,Sierra 1500,2015,285,6,24,18
9345,GMC,Sierra 1500,2016,355,8,22,16
9346,GMC,Sierra 1500,2016,285,6,24,18
9347,GMC,Sierra 1500,2016,355,8,22,16
9348,GMC,Sierra 1500,2016,285,6,24,18
9349,GMC,Sierra 1500,2016,355,8,23,16
9350,GMC,Sierra 1500,2016,355,8,22,16
9351,GMC,Sierra 1500,2016,285,6,24,18
9352,GMC,Sierra 1500,2016,285,6,24,18
9353,GMC,Sierra 1500,2016,285,6,22,17
9354,GMC,Sierra 1500,2016,355,8,22,16
9355,GMC,Sierra 1500,2016,355,8,23,16
9356,GMC,Sierra 1500,2016,285,6,22,17
9357,GMC,Sierra 1500,2016,285,6,22,17
9358,GMC,Sierra 1500,2016,355,8,22,16
9359,GMC,Sierra 1500,2016,285,6,24,18
9360,GMC,Sierra 1500,2016,285,6,24,18
9361,GMC,Sierra 1500,2016,285,6,24,18
9362,GMC,Sierra 1500,2016,355,8,23,16
9363,GMC,Sierra 1500,2016,355,8,22,16
9364,GMC,Sierra 1500,2016,355,8,23,16
9365,GMC,Sierra 1500,2016,285,6,24,18
9366,GMC,Sierra 1500,2016,285,6,22,17
9367,GMC,Sierra 1500,2016,355,8,22,16
9368,GMC,Sierra 1500,2016,285,6,22,17
9369,GMC,Sierra 1500,2016,355,8,23,16
9370,GMC,Sierra 1500,2016,285,6,22,17
9371,GMC,Sierra 1500,2016,285,6,22,17
9372,GMC,Sierra 1500,2016,285,6,22,17
9373,GMC,Sierra 1500,2016,355,8,23,16
9374,GMC,Sierra 1500,2016,355,8,23,16
9375,GMC,Sierra 1500,2017,355,8,23,16
9376,GMC,Sierra 1500,2017,355,8,22,16
9377,GMC,Sierra 1500,2017,355,8,22,16
9378,GMC,Sierra 1500,2017,285,6,24,18
9379,GMC,Sierra 1500,2017,285,6,24,18
9380,GMC,Sierra 1500,2017,355,8,22,16
9381,GMC,Sierra 1500,2017,285,6,22,17
9382,GMC,Sierra 1500,2017,355,8,23,16
9383,GMC,Sierra 1500,2017,285,6,22,17
9384,GMC,Sierra 1500,2017,355,8,23,16
9385,GMC,Sierra 1500,2017,355,8,23,16
9386,GMC,Sierra 1500,2017,285,6,22,17
9387,GMC,Sierra 1500,2017,285,6,22,17
9388,GMC,Sierra 1500,2017,355,8,22,16
9389,GMC,Sierra 1500,2017,285,6,24,18
9390,GMC,Sierra 1500,2017,355,8,22,16
9391,GMC,Sierra 1500,2017,285,6,24,18
9392,GMC,Sierra 1500,2017,355,8,20,15
9393,GMC,Sierra 1500,2017,285,6,22,17
9394,GMC,Sierra 1500,2017,285,6,24,18
9395,GMC,Sierra 1500,2017,285,6,24,18
9396,GMC,Sierra 1500,2017,285,6,24,18
9397,GMC,Sierra 1500,2017,285,6,22,17
9398,GMC,Sierra 1500,2017,355,8,22,16
9399,GMC,Sierra 1500,2017,355,8,20,15
9400,GMC,Sierra 1500,2017,355,8,22,16
9401,GMC,Sierra 1500,2017,285,6,22,17
9402,GMC,Sierra 1500,2017,355,8,23,16
9403,GMC,Sierra 1500,2017,285,6,22,17
9404,GMC,Sierra 1500,2017,285,6,24,18
9405,GMC,Sierra 1500HD,2006,300,8,16,13
9406,GMC,Sierra 1500HD,2006,300,8,18,13
9407,GMC,Sierra 1500HD,2006,300,8,18,13
9408,GMC,Sierra 1500HD,2006,300,8,16,13
9409,GMC,Sierra 1500HD,2006,300,8,16,13
9410,GMC,Sierra 1500HD,2006,300,8,18,13
9411,GMC,Sierra C3,2001,325,8,13,10
9412,GMC,Sierra Classic 1500,1999,200,8,17,13
9413,GMC,Sierra Classic 1500,1999,200,8,16,12
9414,GMC,Sierra Classic 1500,1999,200,8,16,12
9415,GMC,Sierra Classic 1500,1999,200,8,17,13
9416,Mitsubishi,Sigma,1990,142,6,20,16
9417,Oldsmobile,Silhouette,2002,185,6,22,16
9418,Oldsmobile,Silhouette,2002,185,6,24,17
9419,Oldsmobile,Silhouette,2002,185,6,22,16
9420,Oldsmobile,Silhouette,2002,185,6,24,17
9421,Oldsmobile,Silhouette,2002,185,6,24,17
9422,Oldsmobile,Silhouette,2003,185,6,24,17
9423,Oldsmobile,Silhouette,2003,185,6,24,17
9424,Oldsmobile,Silhouette,2003,185,6,22,16
9425,Oldsmobile,Silhouette,2003,185,6,24,17
9426,Oldsmobile,Silhouette,2003,185,6,22,16
9427,Oldsmobile,Silhouette,2004,185,6,22,16
9428,Oldsmobile,Silhouette,2004,185,6,22,16
9429,Oldsmobile,Silhouette,2004,185,6,24,17
9430,Oldsmobile,Silhouette,2004,185,6,24,17
9431,Oldsmobile,Silhouette,2004,185,6,24,17
9432,Rolls-Royce,Silver Seraph,2001,322,12,15,11
9433,Rolls-Royce,Silver Seraph,2002,322,12,15,11
9434,Chevrolet,Silverado 1500 Classic,2007,285,8,18,14
9435,Chevrolet,Silverado 1500 Classic,2007,285,8,19,15
9436,Chevrolet,Silverado 1500 Classic,2007,295,8,19,14
9437,Chevrolet,Silverado 1500 Classic,2007,295,8,19,14
9438,Chevrolet,Silverado 1500 Classic,2007,285,8,18,14
9439,Chevrolet,Silverado 1500 Classic,2007,295,8,18,13
9440,Chevrolet,Silverado 1500 Classic,2007,195,6,19,14
9441,Chevrolet,Silverado 1500 Classic,2007,295,8,19,14
9442,Chevrolet,Silverado 1500 Classic,2007,295,8,17,13
9443,Chevrolet,Silverado 1500 Classic,2007,295,8,17,13
9444,Chevrolet,Silverado 1500 Classic,2007,295,8,17,13
9445,Chevrolet,Silverado 1500 Classic,2007,195,6,21,15
9446,Chevrolet,Silverado 1500 Classic,2007,195,6,19,14
9447,Chevrolet,Silverado 1500 Classic,2007,295,8,18,13
9448,Chevrolet,Silverado 1500 Classic,2007,285,8,18,14
9449,Chevrolet,Silverado 1500 Classic,2007,195,6,20,14
9450,Chevrolet,Silverado 1500 Classic,2007,285,8,19,15
9451,Chevrolet,Silverado 1500 Classic,2007,295,8,19,14
9452,Chevrolet,Silverado 1500 Classic,2007,285,8,19,15
9453,Chevrolet,Silverado 1500 Classic,2007,195,6,21,15
9454,Chevrolet,Silverado 1500 Classic,2007,295,8,19,14
9455,Chevrolet,Silverado 1500 Classic,2007,285,8,19,15
9456,Chevrolet,Silverado 1500 Classic,2007,295,8,17,13
9457,Chevrolet,Silverado 1500 Classic,2007,295,8,19,14
9458,Chevrolet,Silverado 1500 Classic,2007,195,6,19,14
9459,Chevrolet,Silverado 1500 Classic,2007,310,8,18,13
9460,Chevrolet,Silverado 1500 Classic,2007,295,8,18,13
9461,Chevrolet,Silverado 1500 Classic,2007,195,6,21,15
9462,Chevrolet,Silverado 1500 Classic,2007,295,8,18,13
9463,Chevrolet,Silverado 1500 Classic,2007,285,8,18,14
9464,Chevrolet,Silverado 1500 Classic,2007,295,8,19,14
9465,Chevrolet,Silverado 1500 Classic,2007,285,8,19,15
9466,Chevrolet,Silverado 1500 Classic,2007,195,6,21,15
9467,Chevrolet,Silverado 1500 Classic,2007,295,8,17,13
9468,Chevrolet,Silverado 1500 Classic,2007,295,8,19,14
9469,Chevrolet,Silverado 1500 Classic,2007,295,8,19,14
9470,Chevrolet,Silverado 1500 Classic,2007,295,8,19,14
9471,Chevrolet,Silverado 1500 Classic,2007,295,8,19,14
9472,Chevrolet,Silverado 1500 Classic,2007,295,8,19,14
9473,Chevrolet,Silverado 1500 Classic,2007,345,8,17,13
9474,Chevrolet,Silverado 1500 Classic,2007,195,6,20,14
9475,Chevrolet,Silverado 1500 Classic,2007,310,8,18,13
9476,Chevrolet,Silverado 1500 Classic,2007,285,8,18,14
9477,Chevrolet,Silverado 1500 Classic,2007,195,6,19,14
9478,Chevrolet,Silverado 1500 Classic,2007,295,8,17,13
9479,Chevrolet,Silverado 1500 Classic,2007,285,8,18,14
9480,Chevrolet,Silverado 1500 Classic,2007,285,8,18,14
9481,Chevrolet,Silverado 1500 Classic,2007,295,8,17,13
9482,Chevrolet,Silverado 1500 Classic,2007,295,8,19,14
9483,Chevrolet,Silverado 1500 Hybrid,2011,332,8,23,20
9484,Chevrolet,Silverado 1500 Hybrid,2011,332,8,23,20
9485,Chevrolet,Silverado 1500 Hybrid,2011,332,8,23,20
9486,Chevrolet,Silverado 1500 Hybrid,2011,332,8,23,20
9487,Chevrolet,Silverado 1500 Hybrid,2012,332,8,23,20
9488,Chevrolet,Silverado 1500 Hybrid,2012,332,8,23,20
9489,Chevrolet,Silverado 1500 Hybrid,2012,332,8,23,20
9490,Chevrolet,Silverado 1500 Hybrid,2012,332,8,23,20
9491,Chevrolet,Silverado 1500 Hybrid,2013,332,8,23,20
9492,Chevrolet,Silverado 1500 Hybrid,2013,332,8,23,20
9493,Chevrolet,Silverado 1500 Hybrid,2013,332,8,23,20
9494,Chevrolet,Silverado 1500 Hybrid,2013,332,8,23,20
9495,Chevrolet,Silverado 1500,2015,355,8,22,16
9496,Chevrolet,Silverado 1500,2015,285,6,22,17
9497,Chevrolet,Silverado 1500,2015,285,6,24,18
9498,Chevrolet,Silverado 1500,2015,355,8,22,16
9499,Chevrolet,Silverado 1500,2015,285,6,22,17
9500,Chevrolet,Silverado 1500,2015,285,6,22,17
9501,Chevrolet,Silverado 1500,2015,285,6,24,18
9502,Chevrolet,Silverado 1500,2015,285,6,22,17
9503,Chevrolet,Silverado 1500,2015,285,6,22,17
9504,Chevrolet,Silverado 1500,2015,355,8,23,16
9505,Chevrolet,Silverado 1500,2015,355,8,23,16
9506,Chevrolet,Silverado 1500,2015,355,8,22,16
9507,Chevrolet,Silverado 1500,2015,285,6,22,17
9508,Chevrolet,Silverado 1500,2015,285,6,22,17
9509,Chevrolet,Silverado 1500,2015,285,6,22,17
9510,Chevrolet,Silverado 1500,2015,285,6,22,17
9511,Chevrolet,Silverado 1500,2015,285,6,24,18
9512,Chevrolet,Silverado 1500,2015,355,8,23,16
9513,Chevrolet,Silverado 1500,2015,285,6,24,18
9514,Chevrolet,Silverado 1500,2015,355,8,22,16
9515,Chevrolet,Silverado 1500,2015,355,8,22,16
9516,Chevrolet,Silverado 1500,2015,285,6,22,17
9517,Chevrolet,Silverado 1500,2015,285,6,24,18
9518,Chevrolet,Silverado 1500,2015,285,6,24,18
9519,Chevrolet,Silverado 1500,2015,285,6,22,17
9520,Chevrolet,Silverado 1500,2015,285,6,24,18
9521,Chevrolet,Silverado 1500,2015,285,6,22,17
9522,Chevrolet,Silverado 1500,2015,285,6,22,17
9523,Chevrolet,Silverado 1500,2015,285,6,24,18
9524,Chevrolet,Silverado 1500,2015,355,8,22,16
9525,Chevrolet,Silverado 1500,2015,285,6,24,18
9526,Chevrolet,Silverado 1500,2015,355,8,22,16
9527,Chevrolet,Silverado 1500,2015,285,6,22,17
9528,Chevrolet,Silverado 1500,2015,285,6,22,17
9529,Chevrolet,Silverado 1500,2015,355,8,23,16
9530,Chevrolet,Silverado 1500,2015,355,8,23,16
9531,Chevrolet,Silverado 1500,2015,355,8,23,16
9532,Chevrolet,Silverado 1500,2015,355,8,22,16
9533,Chevrolet,Silverado 1500,2015,355,8,23,16
9534,Chevrolet,Silverado 1500,2015,285,6,24,18
9535,Chevrolet,Silverado 1500,2015,285,6,24,18
9536,Chevrolet,Silverado 1500,2015,285,6,24,18
9537,Chevrolet,Silverado 1500,2015,285,6,24,18
9538,Chevrolet,Silverado 1500,2015,285,6,22,17
9539,Chevrolet,Silverado 1500,2015,285,6,24,18
9540,Chevrolet,Silverado 1500,2015,285,6,22,17
9541,Chevrolet,Silverado 1500,2015,285,6,24,18
9542,Chevrolet,Silverado 1500,2015,355,8,23,16
9543,Chevrolet,Silverado 1500,2015,285,6,24,18
9544,Chevrolet,Silverado 1500,2015,285,6,24,18
9545,Chevrolet,Silverado 1500,2015,285,6,24,18
9546,Chevrolet,Silverado 1500,2015,285,6,22,17
9547,Chevrolet,Silverado 1500,2015,285,6,24,18
9548,Chevrolet,Silverado 1500,2015,285,6,24,18
9549,Chevrolet,Silverado 1500,2015,285,6,22,17
9550,Chevrolet,Silverado 1500,2015,285,6,22,17
9551,Chevrolet,Silverado 1500,2016,285,6,24,18
9552,Chevrolet,Silverado 1500,2016,355,8,23,16
9553,Chevrolet,Silverado 1500,2016,285,6,22,17
9554,Chevrolet,Silverado 1500,2016,285,6,24,18
9555,Chevrolet,Silverado 1500,2016,285,6,22,17
9556,Chevrolet,Silverado 1500,2016,285,6,24,18
9557,Chevrolet,Silverado 1500,2016,285,6,22,17
9558,Chevrolet,Silverado 1500,2016,285,6,22,17
9559,Chevrolet,Silverado 1500,2016,355,8,23,16
9560,Chevrolet,Silverado 1500,2016,285,6,24,18
9561,Chevrolet,Silverado 1500,2016,355,8,22,16
9562,Chevrolet,Silverado 1500,2016,355,8,22,16
9563,Chevrolet,Silverado 1500,2016,355,8,22,16
9564,Chevrolet,Silverado 1500,2016,285,6,24,18
9565,Chevrolet,Silverado 1500,2016,355,8,22,16
9566,Chevrolet,Silverado 1500,2016,285,6,22,17
9567,Chevrolet,Silverado 1500,2016,355,8,22,16
9568,Chevrolet,Silverado 1500,2016,285,6,24,18
9569,Chevrolet,Silverado 1500,2016,285,6,22,17
9570,Chevrolet,Silverado 1500,2016,285,6,24,18
9571,Chevrolet,Silverado 1500,2016,355,8,23,16
9572,Chevrolet,Silverado 1500,2016,285,6,22,17
9573,Chevrolet,Silverado 1500,2016,355,8,23,16
9574,Chevrolet,Silverado 1500,2016,285,6,24,18
9575,Chevrolet,Silverado 1500,2016,285,6,22,17
9576,Chevrolet,Silverado 1500,2016,355,8,23,16
9577,Chevrolet,Silverado 1500,2016,285,6,22,17
9578,Chevrolet,Silverado 1500,2016,355,8,22,16
9579,Chevrolet,Silverado 1500,2016,355,8,22,16
9580,Chevrolet,Silverado 1500,2016,285,6,22,17
9581,Chevrolet,Silverado 1500,2016,285,6,22,17
9582,Chevrolet,Silverado 1500,2016,355,8,23,16
9583,Chevrolet,Silverado 1500,2016,355,8,23,16
9584,Chevrolet,Silverado 1500,2016,285,6,24,18
9585,Chevrolet,Silverado 1500,2016,285,6,22,17
9586,Chevrolet,Silverado 1500,2016,355,8,22,16
9587,Chevrolet,Silverado 1500,2016,285,6,22,17
9588,Chevrolet,Silverado 1500,2016,285,6,22,17
9589,Chevrolet,Silverado 1500,2016,355,8,22,16
9590,Chevrolet,Silverado 1500,2016,355,8,22,16
9591,Chevrolet,Silverado 1500,2016,355,8,22,16
9592,Chevrolet,Silverado 1500,2016,285,6,22,17
9593,Chevrolet,Silverado 1500,2016,355,8,22,16
9594,Chevrolet,Silverado 1500,2016,285,6,22,17
9595,Chevrolet,Silverado 1500,2016,355,8,23,16
9596,Chevrolet,Silverado 1500,2016,285,6,24,18
9597,Chevrolet,Silverado 1500,2016,285,6,24,18
9598,Chevrolet,Silverado 1500,2016,285,6,24,18
9599,Chevrolet,Silverado 1500,2016,285,6,24,18
9600,Chevrolet,Silverado 1500,2016,285,6,22,17
9601,Chevrolet,Silverado 1500,2017,285,6,24,18
9602,Chevrolet,Silverado 1500,2017,285,6,24,18
9603,Chevrolet,Silverado 1500,2017,355,8,23,16
9604,Chevrolet,Silverado 1500,2017,285,6,24,18
9605,Chevrolet,Silverado 1500,2017,285,6,24,18
9606,Chevrolet,Silverado 1500,2017,355,8,22,16
9607,Chevrolet,Silverado 1500,2017,285,6,22,17
9608,Chevrolet,Silverado 1500,2017,285,6,22,17
9609,Chevrolet,Silverado 1500,2017,355,8,22,16
9610,Chevrolet,Silverado 1500,2017,355,8,20,15
9611,Chevrolet,Silverado 1500,2017,285,6,22,17
9612,Chevrolet,Silverado 1500,2017,285,6,22,17
9613,Chevrolet,Silverado 1500,2017,355,8,20,15
9614,Chevrolet,Silverado 1500,2017,355,8,20,15
9615,Chevrolet,Silverado 1500,2017,285,6,22,17
9616,Chevrolet,Silverado 1500,2017,285,6,22,17
9617,Chevrolet,Silverado 1500,2017,285,6,22,17
9618,Chevrolet,Silverado 1500,2017,285,6,24,18
9619,Chevrolet,Silverado 1500,2017,355,8,22,16
9620,Chevrolet,Silverado 1500,2017,355,8,22,16
9621,Chevrolet,Silverado 1500,2017,285,6,22,17
9622,Chevrolet,Silverado 1500,2017,355,8,22,15
9623,Chevrolet,Silverado 1500,2017,285,6,24,18
9624,Chevrolet,Silverado 1500,2017,285,6,24,18
9625,Chevrolet,Silverado 1500,2017,285,6,24,18
9626,Chevrolet,Silverado 1500,2017,355,8,20,15
9627,Chevrolet,Silverado 1500,2017,355,8,22,16
9628,Chevrolet,Silverado 1500,2017,355,8,23,16
9629,Chevrolet,Silverado 1500,2017,355,8,22,15
9630,Chevrolet,Silverado 1500,2017,355,8,22,16
9631,Chevrolet,Silverado 1500,2017,285,6,24,18
9632,Chevrolet,Silverado 1500,2017,355,8,22,16
9633,Chevrolet,Silverado 1500,2017,285,6,24,18
9634,Chevrolet,Silverado 1500,2017,355,8,23,16
9635,Chevrolet,Silverado 1500,2017,285,6,22,17
9636,Chevrolet,Silverado 1500,2017,285,6,22,17
9637,Chevrolet,Silverado 1500,2017,285,6,22,17
9638,Chevrolet,Silverado 1500,2017,355,8,20,15
9639,Chevrolet,Silverado 1500,2017,285,6,22,17
9640,Chevrolet,Silverado 1500,2017,285,6,22,17
9641,Chevrolet,Silverado 1500,2017,355,8,22,16
9642,Chevrolet,Silverado 1500,2017,355,8,20,15
9643,Chevrolet,Silverado 1500,2017,285,6,22,17
9644,Chevrolet,Silverado 1500,2017,285,6,22,17
9645,Chevrolet,Silverado 1500,2017,285,6,24,18
9646,Chevrolet,Silverado 1500,2017,355,8,22,16
9647,Chevrolet,Silverado 1500,2017,285,6,24,18
9648,Chevrolet,Silverado 1500,2017,285,6,22,17
9649,Chevrolet,Silverado 1500,2017,285,6,22,17
9650,Chevrolet,Silverado 1500,2017,285,6,24,18
9651,Cadillac,Sixty Special,1993,200,8,23,15
9652,Buick,Skylark,1996,150,4,29,19
9653,Buick,Skylark,1996,155,4,29,19
9654,Buick,Skylark,1996,155,4,29,19
9655,Buick,Skylark,1997,155,6,26,18
9656,Buick,Skylark,1997,155,6,26,18
9657,Buick,Skylark,1997,150,4,29,19
9658,Buick,Skylark,1997,150,4,29,19
9659,Buick,Skylark,1998,150,4,30,19
9660,Mercedes-Benz,SL-Class,2015,329,6,27,20
9661,Mercedes-Benz,SL-Class,2015,429,8,24,17
9662,Mercedes-Benz,SL-Class,2015,621,12,21,14
9663,Mercedes-Benz,SL-Class,2015,557,8,25,16
9664,Mercedes-Benz,SL-Class,2016,449,8,24,17
9665,Mercedes-Benz,SL-Class,2016,329,6,27,20
9666,Mercedes-Benz,SL-Class,2016,621,12,21,14
9667,Mercedes-Benz,SL-Class,2016,577,8,25,16
9668,Mercedes-Benz,SL-Class,2017,449,8,25,17
9669,Mercedes-Benz,SL-Class,2017,577,8,25,16
9670,Mercedes-Benz,SL-Class,2017,621,12,21,14
9671,Mercedes-Benz,SL-Class,2017,362,6,28,20
9672,Mercedes-Benz,SLC-Class,2017,362,6,29,20
9673,Mercedes-Benz,SLC-Class,2017,241,4,32,25
9674,Mercedes-Benz,SLK-Class,2014,302,6,29,21
9675,Mercedes-Benz,SLK-Class,2014,415,8,28,19
9676,Mercedes-Benz,SLK-Class,2014,201,4,32,22
9677,Mercedes-Benz,SLK-Class,2015,201,4,32,22
9678,Mercedes-Benz,SLK-Class,2015,302,6,29,21
9679,Mercedes-Benz,SLK-Class,2015,415,8,28,19
9680,Mercedes-Benz,SLK-Class,2016,302,6,29,21
9681,Mercedes-Benz,SLK-Class,2016,241,4,32,25
9682,Mercedes-Benz,SLK-Class,2016,416,8,28,19
9683,Mercedes-Benz,SLR McLaren,2007,641,8,16,11
9684,Mercedes-Benz,SLR McLaren,2008,617,8,16,12
9685,Mercedes-Benz,SLR McLaren,2009,617,8,16,12
9686,Mercedes-Benz,SLS AMG GT Final Edition,2015,583,8,19,13
9687,Mercedes-Benz,SLS AMG GT Final Edition,2015,583,8,19,13
9688,Mercedes-Benz,SLS AMG GT,2013,583,8,19,13
9689,Mercedes-Benz,SLS AMG GT,2013,583,8,19,13
9690,Mercedes-Benz,SLS AMG GT,2014,622,8,17,13
9691,Mercedes-Benz,SLS AMG GT,2014,583,8,19,13
9692,Mercedes-Benz,SLS AMG GT,2014,583,8,19,13
9693,Mercedes-Benz,SLS AMG,2011,563,8,20,14
9694,Mercedes-Benz,SLS AMG,2012,563,8,20,14
9695,Mercedes-Benz,SLS AMG,2012,563,8,20,14
9696,Acura,SLX,1997,190,6,17,13
9697,Acura,SLX,1997,190,6,17,13
9698,Acura,SLX,1998,215,6,18,13
9699,Acura,SLX,1999,215,6,18,13
9700,Pontiac,Solstice,2007,177,4,26,17
9701,Pontiac,Solstice,2007,260,4,28,19
9702,Pontiac,Solstice,2008,173,4,25,19
9703,Pontiac,Solstice,2008,260,4,28,19
9704,Pontiac,Solstice,2008,260,4,28,19
9705,Pontiac,Solstice,2008,173,4,25,19
9706,Pontiac,Solstice,2009,173,4,25,19
9707,Pontiac,Solstice,2009,260,4,28,19
9708,Pontiac,Solstice,2009,173,4,25,19
9709,Pontiac,Solstice,2009,173,4,25,19
9710,Pontiac,Solstice,2009,260,4,28,19
9711,Hyundai,Sonata Hybrid,2015,199,4,40,36
9712,Hyundai,Sonata Hybrid,2015,199,4,40,36
9713,Hyundai,Sonata Hybrid,2016,193,4,44,40
9714,Hyundai,Sonata Hybrid,2016,193,4,43,39
9715,Hyundai,Sonata Hybrid,2016,193,4,43,39
9716,Hyundai,Sonata Hybrid,2017,193,4,45,39
9717,Hyundai,Sonata Hybrid,2017,193,4,43,38
9718,Hyundai,Sonata Hybrid,2017,193,4,43,38
9719,Hyundai,Sonata,2015,185,4,35,24
9720,Hyundai,Sonata,2015,185,4,35,24
9721,Hyundai,Sonata,2015,245,4,32,23
9722,Hyundai,Sonata,2015,185,4,35,24
9723,Hyundai,Sonata,2015,185,4,35,24
9724,Hyundai,Sonata,2015,185,4,35,24
9725,Hyundai,Sonata,2015,245,4,31,21
9726,Hyundai,Sonata,2015,185,4,37,25
9727,Hyundai,Sonata,2015,245,4,31,21
9728,Hyundai,Sonata,2015,245,4,32,23
9729,Hyundai,Sonata,2015,185,4,37,25
9730,Hyundai,Sonata,2015,185,4,35,24
9731,Hyundai,Sonata,2015,177,4,38,28
9732,Hyundai,Sonata,2016,245,4,32,23
9733,Hyundai,Sonata,2016,185,4,36,25
9734,Hyundai,Sonata,2016,185,4,36,25
9735,Hyundai,Sonata,2016,185,4,38,25
9736,Hyundai,Sonata,2016,185,4,36,25
9737,Hyundai,Sonata,2016,245,4,31,21
9738,Hyundai,Sonata,2016,245,4,32,23
9739,Hyundai,Sonata,2016,178,4,38,28
9740,Hyundai,Sonata,2016,185,4,36,25
9741,Hyundai,Sonata,2016,185,4,38,25
9742,Hyundai,Sonata,2016,178,4,38,28
9743,Hyundai,Sonata,2017,185,4,36,25
9744,Hyundai,Sonata,2017,185,4,36,25
9745,Hyundai,Sonata,2017,185,4,36,25
9746,Hyundai,Sonata,2017,245,4,31,22
9747,Hyundai,Sonata,2017,185,4,36,25
9748,Hyundai,Sonata,2017,178,4,36,28
9749,Hyundai,Sonata,2017,185,4,36,25
9750,Hyundai,Sonata,2017,185,4,36,25
9751,Hyundai,Sonata,2017,245,4,31,22
9752,Hyundai,Sonata,2017,245,4,31,22
9753,Hyundai,Sonata,2017,185,4,36,25
9754,Hyundai,Sonata,2017,185,4,36,25
9755,Chevrolet,Sonic,2015,138,4,35,25
9756,Chevrolet,Sonic,2015,138,4,33,25
9757,Chevrolet,Sonic,2015,138,4,35,25
9758,Chevrolet,Sonic,2015,138,4,40,29
9759,Chevrolet,Sonic,2015,138,4,33,25
9760,Chevrolet,Sonic,2015,138,4,35,26
9761,Chevrolet,Sonic,2015,138,4,40,29
9762,Chevrolet,Sonic,2015,138,4,35,25
9763,Chevrolet,Sonic,2015,138,4,35,25
9764,Chevrolet,Sonic,2015,138,4,37,27
9765,Chevrolet,Sonic,2015,138,4,34,27
9766,Chevrolet,Sonic,2015,138,4,35,26
9767,Chevrolet,Sonic,2015,138,4,37,27
9768,Chevrolet,Sonic,2015,138,4,34,27
9769,Chevrolet,Sonic,2015,138,4,35,26
9770,Chevrolet,Sonic,2015,138,4,35,26
9771,Chevrolet,Sonic,2016,138,4,35,26
9772,Chevrolet,Sonic,2016,138,4,34,27
9773,Chevrolet,Sonic,2016,138,4,35,24
